author,year,title,source,ocr_status
Poole,1650,"The countrey farrier teaching divers and sundry approved medicines, to cure all sorts of cattell as",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Poole,1657,"The English Parnassus, or, A helpe to English poesie containing a collection of all rhyming monosyll",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Porter,1659,"A compendious view, or Cosmographical, and geographical description of the whole world. With more pl",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Powell,1655,"Long lasting newes or Newes for newters Or, The check cause cure of halting. With 31 doores of hope",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Poyntz,1683,"The present prospect of the famous and fertile island of Tobago with a description of the situation,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Praed,1695,An essay on the coin and commerce of the kingdom trade and treasure (which are twins) being the only,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Prat,1684,"A short treatise of metal & mineral waters viz. those of the Spaw, Bathe, Epsom, North-hall, Barnet,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Prevost,1656,"Medicaments for the poor; or, Physick for the common people Containing, excellent remedies for most",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Price,1625,"A heartie prayer, in a needfull time of trouble. The sermon preached at Theobalds, before his Maiest",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Priestley,1788,A sermon on the subject of the slave trade,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Primrose,1630,"A chaine of pearle. Or A memoriall of the peerles graces, and heroick vertues of Queene Elizabeth, o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Prinsep,1792,The right in the West-India merchants to a double monopoly of the sugar market of Great Britain,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Prinsep,1794,Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Prynne,1647,An account of the Kings late revenues and debts. Or A true copie of some papers found in the late Ar,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Puckle,1699,England's way wealth and honour in a dialogue between and English-man and a Dutch-man.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Pugh,1658,"Brittish and out-landish prophesies most of above a 1000 years antiquity, the rest very antient; for",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Purchas,1614,Purchas his pilgrimage,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Purchas,1625,"Purchas his pilgrimes In fiue bookes. The first, contayning the voyages and peregrinations made by a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Quarles,1638,"Divine poems containing the history of [brace] Jonah, Ester, Job, Samson  Sions [brace] sonets, ele",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Queirós,1617,"Terra australis incognita, or A new southerne discouerie, containing a fifth part of the vvorld. Lat",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Quevedo,1697,"Fortune in her wits, or, The hour of all men written in Spanish by the most ingenious Don Francisco",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Quin,1619,"The memorie of the most worthie and renowmed Bernard Stuart, Lord D'Aubigni renewed VVhereunto are a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R,1665,"The meanes of preventing, and preserving from, and curing of the most contagious disease, called the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R,1668,"The brief observations of J.C. concerning trade and interest of money, briefly examined by H.R.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R,1676,[A Brief account of some choice & famous medicines],EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R,1696,"A letter to a member of Parliament, from his friend at Oxford concerning the settling gold and silve",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. 1584-1660,1657,Organon salutis an instrument to cleanse the stomach  as also divers new experiments of the virtue,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1678,"Miracles of art and nature, or, A brief description of the several varieties of birds, beasts, fishe",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1685,"The English empire in America, or, A prospect of His Majesties dominions in the West-Indies ... with",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1686,"A view of the English acquisitions in Guinea and the East Indies with an account of the religion, go",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1687,"The English heroe, or, Sir Francis Drake revived being a full account of the dangerous voyages, admi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1692,"The English empire in America or, A prospect of their Majesties dominions in the West-Indies Namely",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. B.,1700,"Coral and steel, a most compendious method of preserving and restoring health, or, A rational discou",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
R. S.,1635,"A description of the king and queene of fayries, their habit, fare, their abode, pompe, and state Be",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rabisha,1661,"The whole body of cookery dissected, taught, and fully manifested, methodically, artificially, and a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Radcliffe,1680,"Bacchinalia coelestia a poem, in praise of punch compos'd by the gods and goddesses in Cabal.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Radcliffe,1680,Bacchinalia cœlestia a poem in praise of Punch  compos'd by the gods and goddesses in Cabal.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Radcliffe,1682,The ramble an anti-heroick poem  together with some terrestrial hymms and carnal ejaculations  by,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Raleigh,1650,Sir Walter Rawleigh his apologie for his voyage to Guiana by Sir Walter Rawleigh.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Raveneau de Lussan,1698,"A journal of a voyage made into the South Sea, by the bucaniers or freebooters of America, from the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rawlins,1640,"The rebellion a tragedy as it was acted nine dayes together, and divers times since with good appla",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ray,1673,"Observations topographical, moral, & physiological made in a journey through part of the low-countri",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ray,1693,A collection of curious travels & voyages in two tomes ...  by John Ray ...,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ray,1693,Three physico-theological discourses ... wherein are largely discussed the production and use of mou,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Read,1635,"The chirurgicall lectures of tumors and vlcers Delivered on Tusedayes appointed for these exercises,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Read,1651,Most excellent and approved medicines & remedies for most diseases and maladies incident to man's bo,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Record,1651,The urinal of physick By Robert Record Doctor of physick. Whereunto is added an ingenious treatise c,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Records,1632,"A mostpleasant [sic] dialogue, or, A merry greeting betweene two louers how Will and Nan did fall at",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reid,1683,"The Scots gard'ner in two parts, the first of contriving and planting gardens, orchards, avenues, gr",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Renou,1657,"A medicinal dispensatory, containing the vvhole body of physick discovering the natures, properties,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Renou,1657,"A medicinal dispensatory, containing the whole body of physick discovering the natures, properties,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Revett,1657,Poems by Eldred Revett.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reynolds,1624,"Vox cœli, or Newes from heauen Of a consultation there held by the high and mighty princes, King Hen",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reynolds,1624,"Vox cœli, or, Nevves from heaven Of a consultation there held by the high and mighty princes, King H",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reynolds,1635,The triumphs of Gods revenge against the crying and execrable sinne of (willfull and premeditated) m,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reynolds,1654,"The flovver of fidelity relating exactly the various adventures of three foraign princes, intermixed",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Reynolds,1669,"A discourse upon prodigious abstinence occasioned by the twelve moneths fasting of Martha Taylor, th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rhodes,1637,The countrie mans comfort. Or Religious recreations fitte for all well disposed persons. Which was p,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rhodokanakēs,1667,"Alexicacvs spirit of salt of the vvorld, which vulgarly prepair'd is call'd the spirit of salt., or,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rhodokanakēs,1670,"The great preserver of mankind which is alexicacus, spirit of salt of the world now philosophically",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ringrose,1685,Bucaniers of America the second volume  containing the dangerous voyage and bold attempts of Captai,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rivers,1659,"Englands slavery, or Barbados merchandize; represented in a petition to the high court of Parliament",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rivière,1655,"The practice of physick in seventeen several books wherein is plainly set forth the nature, cause, d",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rivière,1657,"The universal body of physick in five books; comprehending the several treatises of nature, of disea",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rivière,1685,"The secrets of the famous Lazarus Riverius, councellor & physician to the French king, and professor",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Roberts,1638,"The merchants mappe of commerce wherein, the universall manner and matter of trade, is compendiously",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Roberts,1700,The merchants map of commerce wherein the universal manner and matter relating to trade and merchand,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Robertson,1736,"The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Robin,1667,"Poor Robin's jests or, The compleat jester Being a collection of several jests not heretofore publi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Robin,1683,"Poor Robin, 1683 a prognostication for the year of our Lord God 1683  containing the vulgar notes f",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rochefort,1666,"The history of the Caribby-islands, viz, Barbados, St Christophers, St Vincents, Martinico, Dominico",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rodríguez,1630,The Christian mans guide Wherein are contayned two treatises. The one shewing vs the perfection of o,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rogers,1621,"Christian curtesie or, St. Pauls vltimum vale Deliuered in two sermons, on 2. Cor. 13.11. at St. Ma",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rondelet,1649,"The countrey-man's apothecary or, a rule by which countrey-men may safely walke in taking physicke.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ross,1652,"Arcana microcosmi, or, The hid secrets of man's body discovered in an anatomical duel between Aristo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rotheram,1664,A catalogue of chymical medicines sold by R. Rotheram at the Golden Ball in Sweetings Alley in Cornh,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rovenzon,1613,"A treatise of metallica. Bvt not that which was published by Mr. Simon Stvrtevant vpon his patent, w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rowlands,1613,More knaues yet The knaues of spades and diamonds. With new additions.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rowlands,1615,The melancholie knight. By S.R.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rowlandson,1623,"Gods blessing in blasting, and his mercy in mildew Tvvo sermons sutable to these times of dearth by",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rutherford,1664,"Joshua redivivus, or, Mr. Rutherfoord's letters divided into two parts, the first, containing these",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Rüff,1637,"The expert midwife, or An excellent and most necessary treatise of the generation and birth of man W",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
S,1648,The counter scuffle Whereunto is added The counter rat. Written by R.S.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
S,1664,Paidōn nosēmata· = or Childrens diseases both outward and inward. From the time of their birth to fo,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
S,1689,"Englands great deliverance, or Great Britains fears and tears in joy compleated, the Popes great hop",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
S,1700,"Variety of choice experiments made of two incomparable medicines elixir febrifugium martis, and salt",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
S. S.,1616,The honest lavvyer Acted by the Queenes Maiesties Seruants. Written by S.S.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sadler,1636,"The sicke vvomans private looking-glasse wherein methodically are handled all uterine affects, or di",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sadler,1657,Enchiridion medicum an enchiridion of the art of physick. Methodically prescribing remedies in such,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1673,"Polygraphice, or, The arts of drawing, engraving, etching, limning, painting, washing, varnishing, g",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1681,"Iatrica, seu, Praxis medendi, The practice of curing being a medicinal history of above three thousa",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1683,"Doron medicum, or, A supplement to the new London dispensatory in III books  containing a supplemen",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1692,"Medicina practica, or, Practical physick shewing the method of curing the most usual diseases happen",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1695,"The family dictionary, or, Houshold [sic] companion wherein are alphabetically laid down exact rules",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salmon,1698,Ars chirurgica a compendium of the theory and practice of chirurgery in seven books ... shewing the,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Saltmarsh,1643,"Examinations, or, A discovery of some dangerous positions delivered in a sermon of reformation preac",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Saltonstall,1638,A description of time applied to this present time. With times merry orders to be observed.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Salusbury,1636,"The history of Ioseph a poem. VVritten by Sir Thomas Salusbury, Barronet, late of the Inner Temple.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sanderson,1658,"Graphice. The use of the pen and pensil. Or, the most excellent art of painting  in two parts.  By",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sanford,1662,Surinam justice in the case of several persons proscribed by certain usurpers of power in that colon,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scattergood,1652,"The high court of justice. A sermon preached before the judge of assise at Leicester, Julie 30. 1652",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Score,1699,"A guide to the customers and collectors clerks, or, A new index to the book of rates wherein the add",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scortreth,1657,"A vvarning-piece for the slumbring virgins. Or, An alarm to the friends of the bridegroom, in some a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scot,1688,A true history of the several honourable families of the right honourable name of Scot in the shires,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scribonius,1621,"Naturall philosophy, or, A description of the world, namely, of angels, of man, of the heauens, of t",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scribonius,1631,"Naturall philosophy or A description of the vvorld, and of the severall creatures therein contained",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Scultetus,1674,"The Chyrurgeons store-house furnished with forty-three tables cut in brass, in which are all sorts o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Seabrooke,1620,"Seabrookes caueat or His warning piece to all his louing country-men, to beware how they meddle wit",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Seller,1672,Atlas maritimus. or A book of charts Describeing the sea coasts capes headlands sands shoals rocks a,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Seller,1679,"Atlas minimus, or, A book of geography shewing all the empires, monarchies, kingdomes, regions, domi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Seller,1685,"A new systeme of geography, designed in a most plain and easy method for the better understanding of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sennert,1658,"Nine books of physick and chirurgery written by that great and learned physitian, Dr Sennertus. The",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sennert,1660,"Two treatises The first, of the venereal pocks  Wherein is shewed, I. The name and original of this",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sermon,1673,"A friend to the sick, or, The honest Englishman's preservation shewing the causes, symptoms, and cur",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Shakespeare,1616,The rape of Lucrece. By Mr. William Shakespeare,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Shakespeare,1630,"The merry vviues of Windsor With the humours of Sir Iohn Falstaffe, as also the swaggering vaine of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sharp,1671,"The midwives book, or, The whole art of midwifry discovered. Directing childbearing women how to beh",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sheffeild,1650,"A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sheldon,1625,"A sermon preached at Paules Crosse laying open the Beast, and his marks. Vpon the 14. of the Reuelat",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sheppard,1651,"Epigrams theological, philosophical, and romantick also the Socratick session, or, The arraignment a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sherwood,1641,"The charitable pestmaster, or, The cure of the plague conteining a few short and necessary instructi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Shipton,1659,"Dia, a poem to which is added Love made lovely.  By William Shipton published by a friend.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Simpson,1669,"Hydrologia chymica, or, The chymical anatomy of the Scarbrough, and other spaws in York-Shire wherei",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Simpson,1675,"Zymologia physica, or, A brief philosophical discourse of fermentation, from a new hypothesis of aci",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Simpson,1677,Philosophical dialogues concerning the principles of natural bodies wherein the principles of the ol,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Slatyer,1619,"Thrēnōdia. Siue Pandionium melos, in perpetuam serenissimæ simul ac beatissimæ Principis Annæ nuper",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1612,"A map of Virginia VVith a description of the countrey, the commodities, people, government and relig",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1616,"A description of New England or The obseruations, and discoueries, of Captain Iohn Smith (admirall",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1620,Nevv Englands trials Declaring the successe of 26. ships employed thither within these sixe yeares,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1643,"Severall letters of great importance, and good successe. Lately obtained against the fellowship of B",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1656,"A compleat practice of physick. Wherein is plainly described, the nature, causes, differences, and s",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1670,England's improvement reviv'd digested into six books  by Captain John Smith.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1679,"Clod-pate's ghost, or, A dialogue between Justice Clod-Pate and his [quondam] clerk honest Tom Tickl",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Smith,1697,"The experienc'd fowler or, The gentleman, citizen, and country-man's pleasant and profitable recrea",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Solleysel,1696,"The parfait mareschal, or Compleat farrier. Which teacheth, I. To know the shapes and goodness, as w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Southland,1664,The ungrateful favourite a tragedy  written by a person of honour.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Southwell,1620,St Peters complainte Mary Magdal· teares. Wth other workes of the author RS,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Spackman,1613,"A declaration of such greiuous accidents as commonly follow the biting of mad dogges, together with",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Spire,1698,"The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sprat,1667,The history of the Royal-Society of London for the improving of natural knowledge by Tho. Sprat.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stafford,1635,"The day of salvation, or, A homily upon the bloody sacrifice of Christ, or his death and passion wri",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Starkey,1658,Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Starkey,1658,Pyrotechny asserted and illustrated to be the surest and safest means for arts triumph over natures,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Starkey,1661,"Via ad vitam, being a short and sure vvay to a long life, or, Helmont justified, and the excellency",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Steere,1684,A monumental memorial of marine mercy being an acknowledgement of an high hand of Divine deliverance,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sterry,1645,"The spirit convincing of sinne opened in a sermon before the Honorable House of Commons, assembled i",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sterry,1645,"The spirits conviction of sinne. Opened in a sermon before the Honorable House of Commons, assembled",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stevenson,1645,"Occasions off-spring, or, Poems upon severall occasions by Mathew Stevenson.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stiff,1650,"The good vvomens cryes against the excise of all their commodities. Shewing, as the businesse now st",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stow,1633,"The survey of London containing the original, increase, modern estate and government of that city, m",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stradling,1625,"Diuine poemes In seuen seuerall classes. Written to his most excellent Maiestie Charles, by the grac",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stubbe,1662,"The Indian Nectar, or a discourse concerning chocolata",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stubbe,1662,"The Indian nectar, or, A discourse concerning chocolata the nature of cacao-nut and the other ingred",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Stubbe,1666,"The miraculous conformist, or, An account of severall marvailous cures performed by the stroking of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sudell,1666,"Mulierum amicus or, The womans friend plainly discovering all those diseases that are incident to t",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sudell,1669,"The description and cure of the Kentish and all other agues plainly discovering what it is, from whe",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Swetnam,1615,"The araignment of leuud, idle, froward, and vnconstant women or the vanitie of them, choose you whet",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sydenham,1694,The compleat method of curing almost all diseases to which is added an exact description of their se,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sylvester,1616,Tobacco battered; & the pipes shattered (about their eares that idlely idolize so base & barbarous a,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sylvester,1630,"Panthea or, Diuine vvishes and meditations vvritten by Io. Siluester reuised by I.M. Master of Ar",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Symons,1658,"Timē kai timōria, A beautifull swan with two black feet, or, Magistrates deity attended with mortali",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Sędziwój,1650,"A new light of alchymie taken out of the fountaine of nature, and manuall experience. To which is a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
T. K.,1680,"The Kitchin-physician, or, A guide for good-housewives in maintaining their families in health where",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
T. S.,1614,"A ievvell for gentrie Being an exact dictionary, or true method, to make any man vnderstand all the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tachenius,1690,Otto Tachenius his Hippocrates chymicus discovering the ancient foundation of the late viperine salt,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tanner,1659,The hidden treasures of the art of physick; fully discovered in four books. 1 Containing a physical,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tatham,1659,"Londons tryumph celebrated the nine and twentieth day of October, in the year 1659, in honour of the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tatham,1664,"Knavery in all trades, or, The coffee-house a comedy  as it was acted in the Christmas holidays by",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tavernier,1680,"A collection of several relations and treatises singular and curious of John Baptista Tavernier, Bar",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tavernier,1684,"Collections of travels through Turky into Persia, and the East-Indies Giving an account of the prese",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1617,"Three vveekes, three daies, and three houres obseruations and trauel, from London to Hamburgh in Ger",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1620,"Taylor his trauels from the citty of London in England, to the citty of Prague in Bohemia The manne",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1622,"A common vvhore vvith all these graces grac'd shee's very honest, beautifull and chaste. Written by",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1622,"A verry merry vvherry-ferry-voyage or Yorke for my money sometimes perilous, sometimes quarrellous,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1622,The water-cormorant his complaint against a brood of land-cormorants. Diuided into fourteene satyres,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1628,"Wit and mirth chargeably collected out of tauernes, ordinaries, innes, bowling greenes, and allyes,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1631,"The complaint of Christmas, and the teares of Twelfetyde by Iohn Taylor.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1635,"A bavvd A vertuous bawd, a modest bawd as shee deserves, reproove, or else applaud. Written by John",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1638,"Taylors feast contayning twenty-seaven dishes of meate, without bread, drinke, meate, fruite, flesh,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1639,"A iuniper lecture With the description of all sorts of women, good, and bad from the modest to the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1640,"A valorous and perillous sea-fight Fought with three Turkish ships, pirats or men of warre, on the c",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Taylor,1651,"Ale ale-vated into the ale-titude or, a learned oration before a civill assembly of ale-drinkers, be",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
